Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2020-08-13,7.19497,7.35762,7.19497,7.2428,657209.35165272
2020-08-14,7.23802,7.31456,7.1854,7.29064,572538.65703654
2020-08-17,7.32891,7.33848,7.19975,7.29543,509175.95085576
2020-08-18,7.31456,7.31456,7.15191,7.19018,1260926.6324699
2020-08-19,7.21888,7.27151,7.14713,7.15669,1108916.3397322
2020-08-20,7.09929,7.12799,7.03231,7.08015,839839.09939627
2020-08-21,7.17583,7.25716,7.07058,7.2141,825243.22660968
2020-08-24,7.25716,7.27151,7.07058,7.14713,732019.86267644
2020-08-25,7.14713,7.19018,6.89358,6.98447,624904.02892011
2020-08-26,6.97491,7.07058,6.90793,7.0658,673678.17854126
2020-08-27,7.07058,7.07058,6.93664,7.01796,494575.89736804
2020-08-28,7.02275,7.09929,6.93664,6.98447,473898.14962654
2020-08-31,6.93664,6.98447,6.86966,6.91272,2226186.7654782
2020-09-01,6.97969,6.99404,6.86009,6.87445,1262532.0217002
2020-09-02,6.89836,6.97491,6.84574,6.88401,1002873.9009885
2020-09-03,6.87923,7.03231,6.79312,6.85053,1113033.2851605
2020-09-04,6.80269,6.93185,6.7692,6.84096,1492484.1706008
2020-09-07,6.84096,6.99883,6.81225,6.91272,690733.34876193
2020-09-08,6.92707,6.93664,6.66874,6.77877,1263289.7737782
2020-09-09,6.80747,6.89836,6.72136,6.87923,1620923.6704217
2020-09-10,6.80269,6.84096,6.69744,6.71179,857822.38526567
2020-09-11,6.74528,6.81225,6.69744,6.71658,596579.7788294
2020-09-14,6.81225,6.81225,6.69266,6.69266,890539.50705864
2020-09-15,6.67352,6.70223,6.44868,6.4726,1553979.148556
2020-09-16,6.53001,6.55392,6.41998,6.50609,1413282.8782254
2020-09-17,6.41041,6.54436,6.28603,6.4726,1832303.054595
2020-09-18,6.45825,6.49652,6.34343,6.41998,3085559.1456843
2020-09-21,7.08015,7.31935,6.60176,6.60176,4637916.1822056
2020-09-22,6.70701,6.92228,6.70223,6.72136,1963114.0571265
2020-09-23,6.85531,6.9175,6.69744,6.74528,984303.2266117
2020-09-24,6.69744,6.80269,6.61612,6.6209,1117963.3769567
2020-09-25,6.61133,6.67352,6.43433,6.59698,1049839.8973751
2020-09-28,6.6209,6.73571,6.45825,6.66874,887089.38345903
2020-09-29,6.60176,6.66874,6.51087,6.51087,809914.68595173
2020-09-30,6.48695,6.60176,6.47738,6.54436,2004592.8832925
2020-10-01,6.55871,6.77877,6.50609,6.73093,720561.6060807
2020-10-02,6.65917,6.75963,6.55871,6.63525,1346246.380935
2020-10-05,6.60655,6.70223,6.58741,6.6496,1142565.757875
2020-10-06,6.60176,6.65439,6.55392,6.60176,835384.56235249
2020-10-07,6.65439,6.69266,6.55871,6.6496,1507311.0271243
2020-10-08,6.64003,6.73571,6.64003,6.69744,1038303.2526333
2020-10-09,6.74528,6.74528,6.64482,6.73093,878023.53307945
2020-10-12,6.74528,6.75963,6.6496,6.69744,1770312.663557
2020-10-13,6.75485,6.76442,6.63525,6.66874,1915704.9064211
2020-10-14,6.66874,6.78834,6.5922,6.66395,2490315.1008628
2020-10-15,6.5922,6.6496,6.34822,6.3817,3553738.0961781
2020-10-16,6.45825,6.45825,6.18078,6.36257,1277040.0997632
2020-10-19,6.33865,6.52044,6.31473,6.39606,1214881.4355051
2020-10-20,6.43911,6.60176,6.41041,6.44868,1245524.9295424
2020-10-21,6.48217,6.48217,6.28603,6.38649,591487.68486475
2020-10-22,6.41041,6.47738,6.34822,6.43433,2919030.3231306
2020-10-23,6.43911,6.60176,6.41041,6.45825,2912109.1724258
2020-10-26,6.39127,6.40562,6.13773,6.20948,1268356.7835362
2020-10-27,6.15208,6.2047,5.96072,6.10424,1693690.8637728
2020-10-28,5.95115,6.21905,5.91767,5.93202,2967803.4275765
2020-10-29,5.79807,6.01335,5.79807,5.88896,2053740.1604887
2020-10-30,5.79807,5.96072,5.74066,5.81721,2698463.8482453
2020-11-02,5.83634,6.18557,5.81242,5.96072,2046758.3896176
2020-11-03,5.92245,6.10902,5.88896,5.98943,1735278.388168
2020-11-04,5.92245,6.13294,5.90332,6.11381,733748.58258972
2020-11-05,6.17121,6.39127,6.09946,6.30995,1407505.149277
2020-11-06,6.29559,6.36735,6.11859,6.17121,1469283.3697331
